Year,PM2.5,PM10,NO2,CO,SO2,O3,Benzene,Temp,AQI,Decision,,,
2020,40.79,77.64,10.07,0.68,12.59,41.26,1.3,24.18,90,Satisfactory,,,
2020,51.79,96.88,10.99,0.81,16.03,44.55,1.74,26.65,103,Moderate,,,
2020,59.91,114.88,11.05,0.81,15.59,44.16,2.04,26.9,134,Moderate,,,
2020,33.12,94.02,8.5,0.6,13.46,42.65,1.01,27.42,100,Satisfactory,,,
2020,29.7,79.04,8.38,0.56,12.85,45.8,0.99,26.41,91,Satisfactory,,,
2020,36.13,76.32,8.49,0.66,14.2,48.34,1.11,26.24,89,Satisfactory,,,
2020,57.67,112.93,9.8,0.81,16.32,40.36,1.79,28.6,111,Moderate,,,
2020,53.03,118.1,9.54,0.83,18.38,49.51,1.88,29.69,126,Moderate,,,
2020,38.57,92.7,5.48,0.67,15.7,50.15,1.19,30.04,102,Moderate,,,
2020,60.6,136.77,7.16,0.83,19.86,41.07,1.78,31.69,119,Moderate,,,
2020,58.22,144.7,8.83,0.93,17.38,40.74,2.04,33.27,134,Moderate,,,
2020,58.31,190.98,10.37,0.93,14.89,38.22,2.36,32.51,152,Moderate,,,
2020,69.8,191.17,11.86,0.94,19.42,41.87,2.4,32.1,172,Moderate,,,
2020,26.93,89.58,8.12,0.64,14.08,53.53,1.07,31.12,123,Moderate,,,
2020,29.09,102.53,8.45,0.68,12.63,49.14,1.19,30.87,102,Moderate,,,
2020,35.49,73.86,10.13,0.71,13.17,40.53,1.29,30.2,95,Satisfactory,,,
2020,52.86,113.25,12.38,1.02,15.06,32.67,2.37,25.53,115,Moderate,,,
2020,37.17,87.27,8.89,0.82,15.36,48.56,1.48,29.64,102,Moderate,,,
2020,58.25,130.99,10.78,0.86,17.34,46.94,2.03,30.26,122,Moderate,,,
2020,54.71,127.82,9.42,0.91,17.39,43.99,2.8,28.17,129,Moderate,,,
2020,65.91,138.46,11,0.99,18.62,47.98,2.57,32.71,143,Moderate,,,
2020,33.09,85.83,9.6,0.75,12.76,54.53,1.13,32.68,121,Moderate,,,
2020,40.24,117.1,8.42,0.77,16.21,47.16,1.68,30.9,119,Moderate,,,
2020,27.18,53.02,8.28,0.76,15.59,53.43,1.24,30.14,98,Satisfactory,,,
2020,41.75,80.36,10.32,0.86,17.6,58.96,1.7,31.58,105,Moderate,,,
2020,55.18,114.91,12.66,0.91,19.08,58.57,2.03,33.09,123,Moderate,,,
2020,49.96,115.63,12.73,0.84,17.42,59.55,1.68,34.26,128,Moderate,,,
2020,61.04,143.11,11.8,0.89,17.52,56.81,1.96,34.77,140,Moderate,,,
2020,34.67,107.36,12.81,0.76,13,60.45,1.19,34.89,127,Moderate,,,
2020,32.56,83.02,12.72,0.68,11.94,49.04,1.31,31.88,110,Moderate,,,
2020,26.63,60.59,12.86,0.72,11.92,50.56,1.14,32.8,92,Satisfactory,,,
2020,56.24,115.91,13.93,0.87,16.4,52.12,2,32.94,117,Moderate,,,
2020,58.44,169.61,13.75,0.89,15.78,53.95,2.04,32.76,139,Moderate,,,
2020,36.02,88.35,10.31,0.73,13.6,73.11,1.46,32.61,140,Moderate,,,
2020,51.09,120.82,10.02,0.83,13.82,74.28,1.69,34.12,138,Moderate,,,
2020,54.18,126.9,9.47,0.85,13.33,76.32,1.61,35.3,142,Moderate,,,
2020,44.3,110.39,5.21,0.74,12.02,63.71,1.3,32.74,127,Moderate,,,
2020,43.26,93.49,4.8,0.76,12.66,64.6,1.55,31.11,113,Moderate,,,
2020,43.19,94.4,4.42,0.75,13.84,64.1,1.5,34.52,122,Moderate,,,
2020,68.8,159.2,5.09,0.9,15.41,52.2,1.81,35.26,132,Moderate,,,
2020,56.17,126.53,9.04,0.89,12.92,50.22,1.69,37.12,154,Moderate,,,
2020,47.44,101.93,6.76,0.84,13.71,53.08,1.41,35.26,125,Moderate,,,
2020,81.87,151.8,6.11,0.99,16.19,63.12,1.61,34.94,175,Moderate,,,
2020,98.63,187.24,9.24,1.06,20.19,59.79,2.07,36.07,202,Poor,,,
2020,101.02,192.68,11.31,1.12,22.11,53.55,2.42,35.58,222,Poor,,,
2020,106.63,208.65,16.68,1.31,20.41,57.05,2.75,35.38,238,Poor,,,
2020,67.8,155.41,8.79,1.03,18.96,62.34,1.92,34.92,196,Moderate,,,
2020,55.92,163.77,9.67,1.09,18.99,62.56,1.72,35.75,149,Moderate,,,
2020,94.37,213.47,17.16,1.31,26.05,55.45,2.96,38.7,199,Moderate,,,
2020,74.92,209.49,16.74,1.16,17.05,41.87,2.77,40.14,202,Poor,,,
2020,55.37,179.3,8.13,0.87,17.11,53.31,1.76,40.13,174,Moderate,,,
2020,61.46,162.41,9.3,0.94,21.3,54.74,1.88,40.05,157,Moderate,,,
2020,55.38,190.11,19.09,1.1,16.82,38.73,2.51,39.96,153,Moderate,,,
2020,43.22,161.76,7.58,0.83,14.49,66.77,1.7,40.27,156,Moderate,,,
2020,39.07,229.55,4.89,0.8,11.68,55.92,1.11,39.76,174,Moderate,,,
2020,24.62,66.66,5.14,0.77,9.95,47.48,1.1,37.24,129,Moderate,,,
2020,23.09,53.19,5.04,0.84,9.95,50.29,0.95,31.44,84,Satisfactory,,,
2020,21.51,40.43,5.02,0.84,9.06,42.29,1.05,32.15,80,Satisfactory,,,
2020,41.05,80.47,5.87,0.96,14.02,50.57,1.94,32.56,100,Satisfactory,,,
2020,45.9,98.32,7.25,0.92,12.71,50.06,1.75,33.67,123,Moderate,,,
2020,50.62,114.01,7.07,0.9,15.91,52.16,1.93,35.48,123,Moderate,,,
2020,68.24,143.79,11.87,1.09,17.97,39.14,2.79,32.43,144,Moderate,,,
2020,42.43,87.05,7.6,0.87,12.46,44.83,2,33.56,126,Moderate,,,
2020,35.14,80.49,5.85,0.82,10.69,51.46,1.6,34.02,102,Moderate,,,
2020,39.99,91.17,6.5,0.86,11.89,45.4,1.82,33.78,104,Moderate,,,
2020,46.9,103.27,7.94,0.94,15.78,51.77,1.99,35.3,112,Moderate,,,
2020,64.77,148.67,11.04,1.01,15.06,49.14,2.23,37.06,138,Moderate,,,
2020,58.9,156.29,16.38,1.03,14.12,40.8,2.17,38.78,154,Moderate,,,
2020,54.69,134.36,12.37,0.91,12.74,40.63,1.84,38.76,142,Moderate,,,
2020,64,152.7,12.41,1.06,12.9,43.37,2.16,40.5,152,Moderate,,,
2020,52.36,129.33,8.9,0.95,10.59,34.95,2.09,39.36,132,Moderate,,,
2020,71.08,150.28,8.19,1.04,13.57,38.86,2.42,39,147,Moderate,,,
2020,48.69,120.23,7.8,0.88,12.57,48.39,1.9,39.49,130,Moderate,,,
2020,39.87,107.99,7.35,0.88,12.08,51.4,1.99,39.85,126,Moderate,,,
2020,34.35,92.58,5.47,0.78,10.84,48.72,1.55,40.33,110,Moderate,,,
2020,36.84,100.62,6.02,0.82,12.19,47.98,1.5,40.92,107,Moderate,,,
2020,57.6,205.56,6.58,0.86,11.98,40.95,1.69,39.98,132,Moderate,,,
2020,35.96,108.73,6.53,0.8,10.98,36.24,1.42,39.49,158,Moderate,,,
2020,39.7,95.63,7.21,0.85,11.71,33.92,1.51,39.51,105,Moderate,,,
2020,39.47,77.48,5.67,0.91,11.08,42.76,1.54,36,104,Moderate,,,
2020,29.02,64.12,6.22,0.88,11.09,28.64,1.25,37.23,85,Satisfactory,,,
2020,30.91,62.61,6.63,0.89,11.02,24.77,1.28,36.21,71,Satisfactory,,,
2020,38.37,77.76,9.33,1.02,11.28,25.92,1.59,37.76,86,Satisfactory,,,
2020,50.01,112.08,9.67,1.01,11.66,24.82,2.07,36.55,104,Moderate,,,
2020,39.8,155.94,10.88,0.87,10.38,18.88,1.69,38.42,112,Moderate,,,
2020,59.52,308.65,12.67,0.94,10.7,18.05,1.71,38.73,196,Moderate,,,
2020,44.86,184.12,10.5,0.88,11.58,26.61,2.13,38.77,233,Poor,,,
2020,39.8,91.98,5.99,0.84,10.51,37.29,1.57,38.51,114,Moderate,,,
2020,114.81,130.84,4.13,0.78,0.51,36.24,1.69,40.11,101,Moderate,,,
2020,84.47,93.97,4.38,0.81,1.72,33.92,1.42,40.59,151,Moderate,,,
2020,96.62,90.39,4.65,0.81,0.6,42.76,1.51,39.83,200,Moderate,,,
2020,97,72.57,4.05,0.68,3.78,28.64,1.54,38.61,168,Moderate,,,
2020,93.91,115.59,3.68,0.74,5.21,24.77,1.25,32.8,207,Poor,,,
2020,104.06,83.06,4.15,0.81,2.38,25.92,1.28,35.92,190,Moderate,,,
2020,44.83,75.79,4.27,0.67,7.33,24.82,1.59,32.94,102,Moderate,,,
2020,96.39,95.45,3.86,0.65,8.14,32.56,2.07,33.35,179,Moderate,,,
2020,108.93,86.32,6.51,0.94,1.26,46.51,8.57,35.32,201,Poor,,,
2020,34.27,107.51,6.09,1.08,6.56,34.59,5.88,36.83,59,Satisfactory,,,
2020,25.74,61.15,4.37,0.97,10.25,40.77,3.48,36.1,57,Satisfactory,,,
2020,32.49,52.93,4.61,0.65,6.3,32.13,3.13,34.69,57,Satisfactory,,,
2020,93.27,88.21,6.2,0.77,9.95,33.31,3.35,35.7,149,Moderate,,,
2020,76.91,64.5,5.93,0.9,7.79,34.48,0.12,37.37,170,Moderate,,,
2020,50.86,76.6,4.2,0.99,7.11,39.61,2.56,37.04,101,Moderate,,,
2020,31.72,84.73,4.75,0.93,9.74,35.92,1.36,35.94,56,Satisfactory,,,
2020,28.8,93.7,4.7,0.93,6.35,58.64,0.8,34.37,90,Satisfactory,,,
2020,24.04,84.87,4.94,0.74,6.94,32.43,0.75,34.63,87,Good,,,
2020,20.25,65.42,5.24,1.16,3.96,24.53,1.29,33.98,69,Good,,,
2020,19.14,54.23,4.54,0.76,5.22,37.07,1.3,34.51,53,Good,,,
2020,19.87,53.53,5.22,0.72,9.91,17.81,0.78,31.96,57,Good,,,
2020,25.2,91.19,7.44,1.13,10.69,7.76,1.82,28.58,84,Good,,,
2020,24.8,87.22,7.65,0.95,11.35,26.46,1.37,31.39,81,Satisfactory,,,
2020,28.07,117.33,5.16,0.69,9.91,28.37,0.9,31.83,114,Moderate,,,
2020,23.78,73.67,4.12,0.67,9.49,18.72,0.57,31.63,77,Satisfactory,,,
2020,33.36,102.8,6.91,1.51,9.31,29.3,1.65,32.53,98,Satisfactory,,,
2020,44.44,130.84,10.02,1.01,10.22,19.72,2.06,33.81,120,Moderate,,,
2020,21.13,93.97,5.19,0.65,10.34,23.83,1.81,34.69,94,Satisfactory,,,
2020,21.35,90.39,9.04,0.71,10.26,19.61,1.01,33.86,92,Satisfactory,,,
2020,18.85,72.57,6.89,0.75,39.1,19.59,3.35,31.08,71,Satisfactory,,,
2020,32.41,115.59,5.55,0.97,3.5,20.1,3.55,32.77,109,Moderate,,,
2020,25.77,83.06,6.01,0.97,4.46,27.74,3.18,32.64,84,Satisfactory,,,
2020,20.99,75.79,6.08,1.01,4.41,20.17,2.77,32.94,76,Satisfactory,,,
2020,19.97,95.45,5.17,0.95,2.74,19.82,2.64,33.48,94,Satisfactory,,,
2020,22.78,86.32,5.09,0.9,5.61,21.25,4.16,34.08,87,Satisfactory,,,
2020,33.79,107.51,5.79,1.18,7.23,15.49,4.23,31.89,104,Moderate,,,
2020,19.24,61.15,5.37,0.86,6.71,14.98,1,32.03,66,Satisfactory,,,
2020,18.77,52.93,4.52,0.79,12.89,22.27,1.32,32.32,50,Satisfactory,,,
2020,29.74,88.21,9.61,1.03,9.41,25.41,2.96,33.84,84,Moderate,,,
2020,22.38,64.5,4.27,1.25,4.79,16.92,1.78,32.49,74,Good,,,
2020,23.88,76.6,4.55,1.02,6.27,13.75,1.77,31.79,74,Good,,,
2020,31.88,85.83,4.65,0.98,5.86,19.7,2.12,30.05,86,Good,,,
2020,20.79,65.87,4.42,0.87,8.25,18.57,1.87,30.93,67,Good,,,
2020,14.97,34.66,6.38,0.93,10.04,12.7,0.6,30.37,52,Good,,,
2020,14.51,43.61,4.54,0.67,7.75,12.11,0.61,29.3,45,Good,,,
2020,20.22,60.91,4.98,1,4.82,16.18,0.93,30.23,61,Satisfactory,,,
2020,18.02,46.42,4.64,0.89,8.27,15.83,2.01,31.59,50,Satisfactory,,,
2020,21.26,55.74,8.57,1.11,7.13,12.54,2.2,31.42,63,Satisfactory,,,
2020,24,69.85,10.49,1,5.59,11.64,3.16,29.75,69,Satisfactory,,,
2020,20.62,48.63,12.1,0.9,5.66,7,2.48,29.13,48,Good,,,
2020,17.85,40.78,9.05,1.04,7.3,12.12,2.11,27.78,48,Good,,,
2020,16.58,47.25,9.79,0.81,9.1,9.34,2.14,28.12,64,Satisfactory,,,
2020,14.83,37.32,6.42,0.47,7.15,11.92,0.87,28.36,44,Good,,,
2020,13.31,41.2,5.93,0.63,8.92,15.23,0.79,28.37,41,Good,,,
2020,20.74,42.32,6.9,0.52,20.65,12.07,0.92,28.6,42,Good,,,
2020,16.78,55.67,7.42,0.52,10.93,12.88,1.16,29.38,40,Good,,,
2020,18.94,52.99,6.89,0.51,7.25,18.34,2.23,29.06,57,Satisfactory,,,
2020,17.05,61.21,10.82,0.72,6.72,17.19,2.13,29.29,51,Satisfactory,,,
2020,19.93,89.56,16.1,1.08,5.51,4.33,1.56,29.82,60,Satisfactory,,,
2020,21.52,71.23,8.49,0.98,6.17,13.42,0.97,29.15,89,Satisfactory,,,
2020,14.61,46.64,4.58,0.51,13.52,11.49,0.36,27.81,68,Satisfactory,,,
2020,15.97,36.77,5.23,0.46,11.07,12.71,0.34,28.47,52,Satisfactory,,,
2020,17.53,49.33,6,0.5,7.2,14.49,0.41,29.49,46,Satisfactory,,,
2020,20.71,67.5,5.48,0.66,11.82,25.85,0.68,29.45,62,Satisfactory,,,
2020,21.89,92.4,5.07,0.73,17.41,19.73,0.68,28.35,92,Satisfactory,,,
2020,23.97,92.46,5.16,0.69,11.23,22.11,0.62,29.74,91,Satisfactory,,,
2020,39.32,88.63,5.99,1.2,6.82,23.75,1.33,29.35,96,Satisfactory,,,
2020,21.2,68.53,1.94,0.94,5.81,25.88,1.15,28.92,65,Satisfactory,,,
2020,27.47,102.37,5.88,1.06,3.44,13.42,4.57,29.58,96,Satisfactory,,,
2020,22.07,83.88,2.55,0.67,5.14,20.12,5.08,29.07,81,Satisfactory,,,
2020,27.98,113.07,3.61,0.91,8.1,20.99,3.67,29.6,109,Moderate,,,
2020,20.61,115,3.5,0.76,4.81,24,5.98,29.94,110,Moderate,,,
2020,27.12,128.7,4.08,0.82,5.92,26.3,4.83,30.36,117,Moderate,,,
2020,47.15,166.21,3.81,0.75,8.45,26.96,5.76,29.9,142,Moderate,,,
2020,49.32,159.47,3.02,0.85,6.52,25.05,3.59,29.4,144,Moderate,,,
2020,37.54,151.2,3.35,0.86,6.84,23.91,4.12,29.06,136,Moderate,,,
2020,45.43,159.86,4.59,0.94,9.26,28.65,4.18,29.33,137,Moderate,,,
2020,44.17,161.13,5.56,1.06,13.38,28.25,4.35,30.65,141,Moderate,,,
2020,30.49,129.4,5,0.71,15.89,22.3,3.84,31.24,122,Moderate,,,
2020,28.12,116.57,5.32,0.58,12.99,22.44,3.58,31.25,112,Moderate,,,
2020,31.76,132.08,4.18,0.81,12.21,30.2,3.91,31.22,117,Moderate,,,
2020,49.17,171.87,4.82,1.26,15.73,27.42,4.14,30.63,148,Moderate,,,
2020,41.91,159.48,4.77,1.23,18.6,31.09,3.96,30.08,139,Moderate,,,
2020,24.68,105.48,5.25,0.68,26.35,17.82,2.82,31.68,110,Moderate,,,
2020,14.76,64.13,4.64,0.62,22.09,17.57,1.95,32.18,61,Satisfactory,,,
2020,22.64,95.06,4.7,0.57,26.12,31.22,3.23,31.47,87,Satisfactory,,,
2020,39.22,132.92,5.11,0.72,9.08,28.1,6.4,30.15,116,Moderate,,,
2020,50.26,175.83,9.9,0.83,8.32,10.23,8.63,30.19,154,Moderate,,,
2020,37.66,112.75,4.89,0.98,5.63,21.12,3.81,30.05,106,Moderate,,,
2020,57.67,186.78,11.52,0.78,7.87,22.1,5.72,29.12,152,Moderate,,,
2020,67.5,229.91,3.5,0.77,7.8,28.63,5.52,28.3,187,Moderate,,,
2020,56.31,182.02,3.32,0.91,8.35,27.38,4.66,28.04,158,Moderate,,,
2020,64,183.12,3.77,1.24,8.33,26.52,6.57,28.19,154,Moderate,,,
2020,69.58,199.05,8.87,1.12,10.46,30.99,6.14,27.92,164,Moderate,,,
2020,65.26,192.29,5.6,1.16,10.3,27.83,5.97,27.19,161,Moderate,,,
2020,79.98,220.85,5.23,1,11.95,32.27,5.46,26.68,184,Moderate,,,
2020,68.43,200.55,5.26,1.12,10.27,30.18,5.8,26.48,167,Moderate,,,
2020,68.55,207.57,12.18,1.52,10.05,29.14,9.33,26.48,171,Moderate,,,
2020,97.55,271.98,11.67,1.38,11.37,28.35,8.33,26.81,219,Poor,,,
2020,76.43,228.26,5.11,1.06,16,37.65,6.94,26.51,194,Moderate,,,
2020,80.67,238.42,7.77,1.05,15.6,31.61,8.13,26.88,198,Moderate,,,
2020,85.06,232.56,8.18,1.03,16.43,31.59,7.64,27.1,193,Moderate,,,
2020,76.63,223.05,6.43,1.01,19.61,31.63,7.69,26.79,179,Moderate,,,
2020,126.8,314.91,16.51,1.64,17.21,34.8,9.38,26.56,266,Poor,,,
2020,118,301.55,28.85,1.32,18.94,20.57,9.11,26.79,269,Poor,,,
2020,107.26,265.03,12.64,1.11,10.63,18.19,9.72,27.3,221,Poor,,,
2020,136.56,344.69,6.4,1.32,14.2,24.78,9.8,27.13,286,Poor,,,
2020,105.43,254.19,8.14,1.35,19.2,29.18,9.31,26.35,238,Poor,,,
2020,131.31,295.67,27.47,1.75,9.82,26.42,9.5,26.83,221,Poor,,,
2020,117.17,242.58,4.71,1.12,16.12,32.18,8.51,25.47,235,Poor,,,
2020,126.77,275.84,5.37,1.33,27.64,35.62,9.14,24.41,237,Poor,,,
2020,112.23,256.47,11.03,0.63,20.57,34.99,9.6,23.7,243,Poor,,,
2020,123.55,272.6,73.1,0.53,9.88,23.23,9.01,25.09,267,Poor,,,
2020,190.22,389.19,81.89,0.92,21.77,29.66,9.28,26.51,352,Very Poor,,,
2020,202.28,413.78,34,2.23,20.59,29.65,8.13,25.25,342,Very Poor,,,
2020,190.63,399.11,44.61,1.63,13.98,29.32,8.17,23.37,355,Very Poor,,,
2020,218.01,452.35,114.09,1.97,12.58,27.87,8.14,23.18,346,Very Poor,,,
2020,213.86,442.82,62.49,2.48,19.05,31.08,9.94,23.29,382,Very Poor,,,
2020,147.32,313.17,19.25,1.42,9.92,26.92,4.33,21.89,294,Poor,,,
2020,156.1,336.3,44.94,1.52,13.05,22.01,8.27,21.33,313,Very Poor,,,
2020,241.07,497.81,75.55,2.06,15.46,24.07,9.86,20.99,382,Very Poor,,,
2020,179.29,411.41,26.87,1.41,19.96,23.79,6.11,21.12,350,Very Poor,,,
2020,217.25,471.28,4.76,1.37,16.71,24.38,3.73,20.72,358,Very Poor,,,
2020,222.68,521.91,13.86,1.41,16.52,13.24,4.41,19.7,421,Severe,,,
2020,167.22,347.4,44.21,1.47,13.93,20.6,3.05,19.93,321,Very Poor,,,
2020,138.51,324.34,133.33,1.5,10.99,14.96,6.52,20.28,277,Poor,,,
2020,275.55,547.15,85.09,2.55,12.65,11.51,7.85,19.96,401,Severe,,,
2020,229.6,448.41,48.03,1.86,12.26,17.11,5.21,19.98,395,Very Poor,,,
2020,217.25,436.51,50.57,1.99,13.29,13.58,9.2,20.12,375,Moderate,,,
2020,236.74,514.13,31.25,1.9,12.36,18.71,9.9,19.66,388,Moderate,,,
2020,315.74,639.57,59.58,2.64,18.87,20.17,9.68,19.37,440,Severe,,,
2020,373.06,708.98,49.52,2.91,18.32,17.99,9.38,18.42,470,Severe,,,
2020,394.21,448.66,76.41,2.47,14.8,16.36,7.48,19.66,424,Severe,,,
2020,146.54,322.86,90.01,1.86,12.18,15.3,4.91,19.89,294,Poor,,,
2020,157.57,346.53,79.96,1.66,13.5,15.24,6.46,20.67,303,Very Poor,,,
2020,213.01,448.91,90.06,1.96,10.92,17.82,8.73,20.17,382,Very Poor,,,
2020,332.23,612.26,37.34,2.09,15.96,15.89,4.87,20.25,449,Severe,,,
2020,328.36,384.48,25.28,1.47,13.97,15.09,2.96,22.1,389,Very Poor,,,
2020,66.72,141.3,6.33,1.07,12.03,13.58,0.87,21.12,155,Moderate,,,
2020,57.52,137.66,7.72,0.72,12.55,13.9,1.33,19.41,124,Moderate,,,
2020,88.23,191.3,4.97,0.93,10,19.54,1.38,18.37,171,Moderate,,,
2020,110.73,248.68,5.23,1.01,9.23,12.02,3.75,17.18,237,Poor,,,
2020,112.92,253.7,5.46,0.98,14.45,11.47,5.21,16.64,255,Poor,,,
2020,87.34,205.41,11.49,1.21,9.56,9.62,5.29,16.01,189,Moderate,,,
2020,110.91,249.08,15.4,0.93,10.04,9.94,5.67,15.55,253,Poor,,,
2020,161.51,373.78,120.94,2.36,11.8,6.72,3.92,16.37,308,Very Poor,,,
2020,268.19,550.36,111.82,2.41,10.81,7.33,6.38,16.87,401,Severe,,,
2020,231.35,513.81,43.49,1.82,11.96,7.28,9.25,17.55,426,Severe,,,
2020,81.76,191.32,10.71,0.83,12.35,7.29,4.42,17.03,212,Poor,,,
2020,51.52,156.86,15.02,0.88,12.15,9.77,5.13,16.81,132,Moderate,,,
2020,71.93,206.75,10.53,1.52,7.62,14.14,6.89,15.89,168,Moderate,,,
2020,103.56,273.32,31.22,1.65,8.38,19.89,8.48,15.6,212,Poor,,,
2020,141.25,339.27,76.41,1.85,9.11,18.09,2.44,16.41,294,Poor,,,
2020,174.92,443.67,63.81,2.02,10.24,19.45,5.59,16.69,362,Very Poor,,,
2020,152.2,396.29,56.1,1.84,10.2,20.83,6.65,17.23,352,Very Poor,,,
2020,134.67,368.25,56.97,2.17,9.97,16.94,6.32,17.15,297,Poor,,,
2020,225.05,527.12,93.44,2.44,10.23,21.36,6.37,17.91,414,Severe,,,
2020,200.59,477.52,27.33,1.55,12.62,15.75,5.65,19.12,396,Very Poor,,,
2020,188.94,433.07,10.54,1.51,11.88,19.72,4.43,19.23,362,Very Poor,,,
2020,217.23,449.28,20.32,1.93,31.33,23.56,7.52,18.44,388,Very Poor,,,
2020,173.53,399.1,63.97,2.47,36.07,18.92,7.1,18.38,336,Very Poor,,,
2020,187.55,421.41,145.28,2.39,51.28,12.74,8.26,19.56,347,Very Poor,,,
2020,106.98,275.01,25.14,1.27,31.84,9.52,8.08,20.09,237,Poor,,,
2020,131.69,357.62,54.32,1.51,14.63,10.23,8.22,20.26,356,Very Poor,,,
2020,194.42,440.04,36.16,1.54,7.38,3.13,8.87,19.79,383,Very Poor,,,
2020,95.24,226.75,9.29,0.77,8.23,10.43,3.01,15.38,228,Poor,,,
2020,77.79,189.01,5.96,0.45,14.46,8.53,1.79,13.12,163,Moderate,,,
2020,103.46,255.13,10.1,0.65,18.78,6.47,4.2,12.4,206,Poor,,,
2020,103.17,275.49,12.85,0.87,12.34,6.1,6.2,12.44,237,Poor,,,
2020,106.8,251.76,12.62,0.83,8.04,5.99,4.49,10.09,236,Poor,,,
2020,99.37,275.47,21.22,0.99,9.43,7.6,6.2,11.15,229,Poor,,,
2020,111.45,294.18,23.82,1.21,8.67,6.69,7.87,12.71,251,Poor,,,
2020,135,314.88,31,1.45,9.77,9.05,7.43,13.73,290,Poor,,,
2020,143.91,351.65,44,1.65,16.79,9.61,9.66,13.41,296,Poor,,,
2020,268.04,582.87,59.74,2.29,13.79,11.63,6.16,15.14,418,Severe,,,
2020,273.43,463.27,87.4,2.07,20.8,12.38,7.48,14.26,417,Severe,,,
2020,206.24,393.38,44.2,1.96,19.08,7.1,7.49,13.6,367,Very Poor,,,
2020,138.93,293.68,22.77,1.34,9.11,7.69,7.4,12.73,289,Poor,,,
2020,158.83,234.38,27.2,3.67,10.51,8.45,7.74,13.62,310,Very Poor,,,
2020,160.13,274.01,7.24,1.77,13.48,7.03,4.11,15.19,337,Very Poor,,,
2020,83.93,253.13,4.87,0.79,11.66,7.63,2.44,11.08,197,Moderate,,,
2020,99.48,289.91,5.43,1.08,9.41,5.61,2.74,10.48,257,Poor,,,
2020,113.89,239.07,5.39,1.07,8.65,2.77,3.3,10.13,250,Poor,,,
2020,183.32,292.61,20.89,1.76,10.1,1.89,9.2,10.13,350,Very Poor,,,
2021,289.32,559.12,67.49,2.6,12.41,1.65,6.55,11.48,417,Severe,,,
2021,221.13,468.77,23.05,1.38,18.1,2.36,6.91,13.15,419,Severe,,,
2021,93.36,195.76,12.86,0.88,12.68,1.42,2.44,14.81,222,Poor,,,
2021,69.09,140.19,21.75,1.1,15.63,4.17,3.1,16.72,140,Moderate,,,
2021,45.17,107.27,13.29,0.53,11.35,3.28,1.8,16.71,94,Satisfactory,,,
2021,96.23,214.7,29.99,0.42,12.24,3.46,3.39,15.71,188,Moderate,,,
2021,84.84,184.73,10.08,0.47,9.76,4.02,2.36,13.71,183,Moderate,,,
2021,129.93,276.66,20.27,0.44,16.58,2.91,3.31,14.17,250,Poor,,,
2021,106.88,227.06,10.78,0.76,13.44,3.2,2.64,14.61,261,Poor,,,
2021,80.73,164.39,4.56,0.56,5.49,4.1,1.37,11.86,165,Moderate,,,
2021,83.76,177.82,7.75,0.74,6.95,4.76,2.25,10.3,178,Moderate,,,
2021,110.52,225.69,10.66,1.02,6.01,3.97,4.54,10.76,244,Poor,,,
2021,190.87,317.09,20.78,1.43,8.17,5.85,5.11,9.35,343,Very Poor,,,
2021,264.22,467.22,58.58,2.44,10.92,4.25,8.35,10.12,397,Very Poor,,,
2021,337.27,540.33,116.22,3.29,15.41,5.87,8.52,10.33,443,Severe,,,
2021,205.16,369.87,33.35,1.88,7.03,5.62,8.59,9.77,360,Very Poor,,,
2021,159.71,356.76,4.58,1.27,14.79,4.59,3.08,9.62,317,Very Poor,,,
2021,155.84,369.28,59.92,2.06,19.37,4.59,4.87,12.19,309,Very Poor,,,
2021,210.04,442.81,94.77,2.07,12.53,3.84,10.86,13.48,377,Very Poor,,,
2021,98.78,264.89,6.39,1.14,7.42,4.23,3.45,12.75,219,Poor,,,
2021,97.49,258.18,3.33,0.83,11.75,8.13,1.86,12.44,230,Poor,,,
2021,203.26,404.38,3.23,1.95,33.72,13.43,2.35,12.62,256,Poor,,,
2021,119.33,294.69,3.73,1.12,14.9,22.06,1.73,13.04,276,Poor,,,
2021,178.54,410.52,4.11,1.52,11.64,8.51,2.94,11.08,377,Very Poor,,,
2021,111.03,272.6,6.57,1.24,9.88,21.21,2.34,9.73,263,Poor,,,
2021,141.22,316,13.97,1.62,10.42,22.17,4.44,10.94,299,Poor,,,
2021,124.87,322.48,4.78,1.35,14.03,21.7,3.14,10.86,275,Poor,,,
2021,199.83,439.83,14.43,2.16,12.81,11.18,4.61,10.27,351,Very Poor,,,
2021,173.8,402.3,6.28,4.14,12.17,14.34,4.9,10.26,348,Very Poor,,,
2021,113.72,308.96,7.99,2.1,12.23,15.01,3.3,10.95,264,Poor,,,
2021,144.32,347.96,34.37,1.86,12.48,12.42,5.34,12.23,284,Poor,,,
2021,203.32,448.79,23.24,2.06,15.19,14,5.63,13.82,391,Very Poor,,,
2021,190.98,383.89,25.19,1.91,18.33,10.97,6.13,14.69,340,Very Poor,,,
2021,147.18,353.12,4.48,2.65,15.74,10.96,2.34,15.59,316,Very Poor,,,
2021,106.68,267.46,3.89,0.71,11.88,6.75,1.59,15.3,256,Poor,,,
2021,45.69,162.97,4.26,0.92,7.9,7.99,1.76,14.3,134,Moderate,,,
2021,61.42,195.29,3.42,0.75,14.16,7.96,1.28,13.81,162,Moderate,,,
2021,89.39,252.77,4.16,1,11.42,8.93,1.85,13.78,198,Moderate,,,
